Tom is an orator.,Tom often has a sore throat.
He has overworked himself.,He fell ill.
There are some mites on the skin of poultry.,The poultry was injured.
Microbats come out at night looking for food.,Tons of insects will be eaten.
Tom has curly hair.,Tom's son has curly hair.
Many people get AIDS every year.,Doctors explain that the incidence rate of AIDS is increasing recently.
Stundents wanted to know which was the least abundant of the naturally occurring rare earth element.,The teacher told them it was thulium.
Tom wants a house where he can dry his clothes.,The seller recommends him an apartment.
The wind is too strong.,Trees are blown down by wind.
The United States is a capitalist country.,The vast majority of officials in its government are men.
I wrote a book of tourism.,People can read a total of my travel experience.
George is cleaning his room.,He sneezes from time to time.
Tom searched the Internet for unique little megapods.,The results showed that the wallaby were the right animal.
The treatment needs Serotonin.,The doctor extracted some from nerve fibers in follicle walls surrounding oocytes.
Tom's family grows buckeyes and chestnut trees.,They have a lot in common.
The worker has found a rowan.,He cut down the trunk.
The curtain factory ran out of materials.,It couldn't produce any curtain.
Tom joined in the team of the Economists.,He began to examine east asian success.
A heavy rain can revive the farm.,The farmed stayed and waited for spring.
Jack ate comfrey by mistake.,He was poisoned.
The teacher observed the mycelium under the microscope.,He found that it had a haploid nuclei.
My mom had a headache.,I treated her with aromatherapy.
Tom likes to drink smoothies.,His mother bought an electric mixer.
Jack wants to eat risotto.,He went to buy rice and meat.
Tom drew a blank American flag.,He added stipes later.
The microbe has a spore-containing structure called capsule.,It made a difference in its life.
Tom often smokes.,The doctor said his lungs were not healthy.
The Myofibrils have different numbers of myofilaments.,They vary in size.
An eight-inch-long creature is attaching to Tom's leg and sucking blood.,It is a leech.
I think specialists in internal medicine are helpful.,I advised my son to be an internist.
An animal ate a yew leaf.,The animal was poisoned.
She suffers from chronic inflammation.,The doctor said that deleterious but variable consequence is fibrosis.
They need to build a furnace.,They brought a boiler firstly.
The doctor told the patient that crying was not a bad thing.,The patient improved with tears.
Tom wanted to know how to use the smartphone.,He looked for manuals of the phone.
This student suffers from nearsightedness.,He has difficulty in seeing distant objects clearly.
This crop field is always very cold due to frost.,The owner of this field build green houses.
A glaucoma patient asked the doctor about the cause.,The doctor said it was because the drainage outlet was blocked and the internal pressure increased.
Flying insects affect people's rest at night in summer.,People are praying for more bats this year.
Tom has been practicing table tennis since he was a boy.,"Later, he became an Olympic champion of table tennis."
The boss tried to calculate the cost of the company this month.,The accountant told the boss that don't forget to take the benefits into account.
Scientists are studying between which cells the sperm is produced.,The results of the study showed that it was the interstitial cells.
Jack want to eat ham.,He opened the refrigerator door.
Scientists detect the acidity and alkalinity of volcanism.,Scientists have detected different pH values from 0 to 12.
Tourist hiked for 3 hours.,All of them sweated a lot.
Mitochondria in the cell were divided into two.,They developed in this way.
The sheep must be a prey in those lions.,The sheep was killed by the lions.
He threw a whole apple into the warm and humid garbage dump.,The apple is rotten.
He asked the cops what they had seen.,"The cops replied, ""Small children.'."
The school assumes the responsibility of taking care of the safety of students on campus.,Teachers forbid the students to run around in the campus.
This material has excellent flexibility.,This material is easy to bent.
The lady wants to live a longer and healthier life.,She becomes a vegetarian.
The government and families strive to guarantee the underlying values of children.,These children's lives are full of happiness.
He has to complete an optical design.,He uses optical instruments.
The child's intestinal gurgling needed some help.,His mom bought him a cup pf yougurt.
He was exposed to some nickel.,Heis skin got a rash.
Scientists put beryllium and iron together.,They stand still.
China's economy were faced with many problems during 1970s.,But we handled them sucessfully and made historical decelopment.
Areoles on stems can prick our skin.,Cactus stems can prick our fingers.
The vet provided my dog with Adjuvants.,The stimulation of the appropriate protective immune response was boosted.
Mr Li wanted to illustrate Enantiomers with examples.,He enumerated a pair of chemical substances.
Tom ate Prednisone.,He has a stomachache.
There was pregnancy on this woman.,Tests revealed that her placenta strongly stimulated progesterone.
