,cause,effect,explanation,Cause:Effect,Cause+Truth:Effect,Cause:Truth+Effect,CEQ
1424,The girl keeps reading.,Her brain keeps thinking.,Reading is a process of thought.,0.027221080212358563,0.01595939982651466,0.019695847607850973,-0.00752523260450759
1425,The actress hires a professional nutritionist.,The nutritionist arranges her diet every day.,Nutritionists advise diets.,0.015899146890811348,0.013676918514871232,0.018836239606152473,0.0029370927153411254
1426,Tom wants to deprive himself from the disease of compulsive overeating.,He has to stick to abstinence.,Babysitting is the cessation of the urge to eat.,0.006541178551718175,0.008795422315113717,0.013169903749491318,0.006628725197773143
1427,Moa and ostrich looks very similar but are different.,Moas has furry feathers around their necks.,Ostrich have fur on their backs.,0.01859473566466107,0.021293723121976048,0.014437680948467448,0.0026989874573149775
1428,The clearance in Tom's body is too low.,There are too much dirty plasma in his body.,Clean plasma can cause plasma leakage.,0.031328838346454876,0.02870301476638358,0.062461687624692376,0.0311328492782375
1429,The oboe player craved for a job.,The woodwind member in our orchestra invited him to join us.,Obedience is the ability to seek out the best in the woodwind.,0.7004021392962319,0.4564481438654441,0.44103074798827996,-0.24395399543078777
1430,Luke is a biochemist.,He specializes in the specific area of biochemistry he is interested.,Biochemists specialize in specific areas.,0.0032266400717032863,0.019488869170771052,0.0043637390044724755,0.016262229099067767
1431,A large number of small bees live in hives.,They are all born of queen bees.,Hives have queens.,0.05255149154525519,0.04673848877228365,0.046745932156045895,-0.005805559389209292
1432,Tom tied the leash to the bark.,The bark is damaged.,Laws provide protection.,0.02456278656174259,0.02531018988814158,0.023440454039787895,0.0007474033263989918
1433,The baby drank the breast milk.,He took in excreted Pseudoephedrine.,Pseudophedrine is an excretion of prolactin from the mother's milk.,0.03503544802378577,0.052128227298715094,0.17660896831426803,0.14157352029048226
1434,One person is living in the atmosphere and another person is living out of the atmosphere.,The person who lives in the atmosphere was alive and the person which lives out of the atmosphere died.,Climates have atmospheres.,0.0456776770969218,0.04324301397339475,0.04716657026856077,0.001488893171638972
1435,Reactive matter can be chemically processed.,Esters can be processed in chemical reactions.,Activation is the process of converting reactive matter into biologically active matter.,0.021123079967607088,0.025450389482519185,0.025669543132879283,0.004546463165272196
1436,Amy's silver necklace sat by the sink for a long time.,The necklace darkened.,Silver is a silvery-white metal.,0.08877392317109921,0.07528361516836554,0.20537110556166652,0.11659718239056731
1437,He only poured a little water on the cactus.,The cactus still grows well for a long time.,Cactuses produce enough water to keep their growth going.,0.018347874371524152,0.03456906711146698,0.029556665973589507,0.01622119273994283
1438,Tom was stabbed by the gangster.,"Fortunately, the knife only stabbed the ribs.",Ribs are vital to survival.,0.07248628571076245,0.0480552234510203,0.05687432530847882,-0.015611960402283624
1439,Jack drank a lot last night.,He behaved badly towards the leader.,Leaders drink alcohol.,0.008673415829918598,0.007073478520305215,0.01896571056355068,0.010292294733632081
1440,Tom's father is a fisherman.,Tom's family was fed on seafood.,Fisheries feed on fish.,0.03771575333031741,0.0820208080123018,0.08446675841155878,0.046751005081241366
1441,The virus mutated.,The virus had more chance to get into human body.,Viruses have mutations.,0.017406768666610867,0.012561120553394428,0.020761980189032334,0.0033552115224214675
1442,The man read the book of religions.,He understood some expressions of human experience.,Religion is the study of the human mind.,0.035202584163485685,0.036408283139374394,0.03668937387817188,0.0014867897146861944
1443,The nurse said I have Hypertension.,My kidney got injured with impaird functions.,Hypertension is caused by impairment of renal function.,0.038718927118823715,0.23080640110246103,0.06580716721413378,0.19208747398363732
1444,He attempted to kill his wife.,He had to take the consequences of his attempt.,Convictions lead to consequences.,0.008378441265516724,0.009883053432562997,0.01181093664085114,0.003432495375334417
1445,Mom's restaurant lack turkeys.,She found a turkey merchant to buy some.,Turkey is one of the most misunderstood animals on the planet.,0.01646703275394982,0.013344744982850125,0.017132744699655558,0.0006657119457057388
1446,The coach put dynamometers on the swimmers.,It turns out there is resistance.,Swimmers have resistance.,0.012128746480823394,0.01008067103019856,0.03246615895821274,0.020337412477389346
1447,Tom's train was driving on the orbit.,He bought another ticket  when the train passed by the center.,Tickets are used to buy trains.,0.028295491557757707,0.019465055182104507,0.026163201370177303,-0.0021322901875804046
1448,The police found a cremated body.,The body could not be identified.,Cremation is the identification of a body.,0.011601783695725856,0.013686470149389009,0.6553423042156645,0.6437405205199387
1449,The teacher introduced glossaries.,He focused on the definition.,Glossaries are the definition of a glossary.,0.017383582769644666,0.011798269037485373,0.02244424206348656,0.005060659293841894
1450,Jim put the lactase and lactose together.,He found the the lactose was broken down.,Lactase breaks down lactose into lactose.,0.8238656382638739,0.6265070059438939,3.634915241971954,2.81104960370808
1451,Gluons can be exchanged between quarks.,Quarks are tightly bound together.,Quarks bind tightly together.,1.5810080168299427,1.242256472395237,1.2431099826043057,-0.337898034225637
1452,Jack is having an lesson on hieroglyphs in Chinese.,He learns these small pictures are used to write like alphabet.,Alphabets are small pictures of small characters.,0.02778399409833627,0.016316160715869523,0.03289546504573234,0.005111470947396071
1453,Tom is an Apiculturist.,He specialized in bees.,Apiculturists specialize in honeybees.,0.0027662273219820183,0.11812977856002203,0.003006044845248296,0.11536355123804001
1454,He saw a native plant in the desert.,He admired the vitality of pistachios.,Pistachios are native to deserts.,0.004954233320932878,0.004873366266436384,0.008861359475831323,0.003907126154898445
1455,Tom has difficult in grasping abstract objects.,He cannnot master numbers.,Numbers are abstractions.,0.0042888961107956924,0.004308527058647678,0.003665137722751915,1.9630947851985783e-05
1456,Margarines were used to fill the statue.,The statue was light.,Ramesses have light.,0.009197117479368465,0.0075743345337841534,0.008692283830240625,-0.0005048336491278397
1457,Soil erosion is serious in this area.,The government ordered the planting of windbreaks.,Windbreaks provide protection.,0.027750331287470734,0.045808616736308,0.02727905045369258,0.018058285448837263
1458,Tom sells Antidepressants and other prescribed medications of good quality in US.,Antidepressants in his drugstores has the highest sales volume.,Antipsychotics are among the most commonly used antidepressants in the US.,0.06173780782277908,0.046029014676302445,0.06927869259895808,0.007540884776179001
1459,A vegetarian was hospitalized after a car accident.,He was given vegetarian meals at the hospital.,Vegetarianism is a lifestyle.,0.033211883355972825,0.030106047704348105,0.22060373078939446,0.18739184743342163
1460,They showed great perseverance in the face of difficulty.,They achieved their goals.,Courage is the ability to achieve goals.,0.013533824555354882,0.02000539410020692,0.03603023745748973,0.022496412902134853
1461,The soil in this region is moist.,Willlows are ubiquitous in this region.,Willows thrive in moist environments.,0.007077568678179219,0.010731426064063078,0.032703065869114825,0.025625497190935605
1462,Tom is very anxious these days.,Doctor advised him to eat more grapefruits.,Grapefruits are high in antioxidants.,0.021203780944078487,0.07704693697559162,0.01614249748202327,0.05584315603151313
1463,I had smallpox when I was a child.,I know how suffering viral diseases are.,Smallpox is one of the most common viral diseases in children.,0.024585229767040452,0.04265608275718181,0.0338022292850743,0.018070852990141356
1464,The caterpillar waited a long time to pupate.,It eventually became a butterfly.,Chrysotile caterpillars feed on butterflies.,0.08476291946857817,0.12041844812121859,0.06635802546994106,0.03565552865264042
1465,Tom likes eating soft food especially marine products.,His mother usually cooks whelks for him.,Whelks are marine products made from marine materials.,0.003923398123084959,0.0042124357062318174,0.015048180835643361,0.011124782712558403
1466,Mary is learning the greek alphabet.,The first letter he learns is alpha.,Greeks use the first letter of their alphabet.,0.0870853510170648,0.057643460700700054,0.1212071251069784,0.0341217740899136
1467,An argali appeared in front of the hunter.,The hunter followed it to find more of them.,Argali appear as hunters follow prey.,0.006703895370341295,0.018234381158021788,0.007435901814962536,0.011530485787680494
1468,His thyroids were exsected.,Thyroxine were not produced.,Thymidine is produced by exsecting thyroxine.,0.343238715758167,0.21730469220061968,0.0036705739754525134,-0.12593402355754732
1469,The villagers are afraid of fierce beasts.,They make weapons every year.,Wolverines are one of the most dangerous animals on the planet.,0.007946802089757543,0.013234403016527391,0.01381616199558919,0.005869359905831647
1470,Tom has been running for half an hour.,Now he is more than five kilometers away from where he started.,Runners run at a higher rate of speed.,0.016921109578360533,0.018725444534469147,0.029684953160984247,0.012763843582623714
1471,He observed the layers.,He found that they acted like blankets.,Caves have layers.,0.0013728821805144827,0.0011977413202062751,0.0011822819847000468,-0.00017514086030820755
