Swamps are features of areas with very low topographic relief.,Swamps have lower elevations than swamps.
Dysprosium has no biological role.,Cytology is the study of all aspects of biology.
Lees refers to the sediment of wine.,Lees are rich in calcium carbonate minerals.
Waterfowls eat vary diets.,Fowls eat a variety of foods.
Felonies are punishable by confinement in state prison.,Prisoners are sentenced to death.
Defibrillation is the electric shock applied to restart a non-beating heart.,Refibrillation is used to prolong the life of an individual who is in cardiac arrest.
Expatriation is the voluntary act of relinquishing one's citizenship.,Empirals are nationals of one country.
Rabbits die of sickness.,Veterinarians diagnose illnesses.
Ticks can also detect the carbon dioxide given off by warm-blooded animals.,Ticks have a wide range of senses.
Cellulose derives from wood.,Cellulose is used to make wood.
Oceans sit on thinner heavier crust.,Oceans have thinner layers than thinner layers.
Generosity is the willingness to connect with others.,Income is a measure of generosity.
Stethoscopes carry disease from one patient to the other.,Stethoscopes are instruments used to detect colds.
Occultism is the study of occult.,Occultism is a term used to describe the practice of divination.
Pharmacists are trained professionals with degrees in their field.,Pharmacists specialize in the practice of medicine.
Physicians rely on experience.,Patients rely on physicians.
Claustrophobia is defined as a fear of enclosed spaces.,Clause is a fear of elevators.
Electricity can come down a metal ladder at the speed of light.,Electromagnetic energy is slower than light.
Colugos have highly unusual teeth.,Colugos have unsual mouths.
Dislocations can also act as fast diffusion pathways.,Deletion leads to diffusion.
Gems are the flowers of the mineral kingdom.,Gems are made of minerals.
Legislation is the genetic code of society.,Genetic codes are passed on to offspring.
Permanganates are the most toxic manganese compounds.,Permanganates are the most toxic of all the compounds tested.
Tropisms allow plants to adjust the direction of growth when their environment changes.,Sunflowers change their direction by changing the direction of their leaves.
Lies  injuries.,Lying cause heartbreak.
Cannibalism seems to have been prevalent in the earliest times.,Cannibals are generally regarded as epochal phenomena.
Thunder is the sound produced as the lightning disturbs the air.,Lightings cause a desire to open windows.
Talking causes sore throats.,Organs are used to relieve pain.
Ailment associates with excess consumption.,Overwork causes illnesses.
Poultry mites several kinds of mites attack poultry.,Mites are a common cause of chicken injuries.
Microbats provide pest control in their nightly consumption of insects by the tons.,Tons can eat a variety of insects.
Genetics affects aspects.,Curly hair is part of the family.
Incidence refers to the number of new cases occurring in the population during a given period.,Doctors explain AIDS is a leading cause of death in the developing world.
Thulium is the least abundant of the naturally occurring rare earth elements.,Thulium is one of the most abundant minerals in the natural universe.
Apartments have balconies.,Renters recommend units.
Damage is caused by weather conditions.,Wind can cause trees to lose their bark.
Capitalism is a male supremacist society.,Capitalism is a system of oppression based on the exploitation of the people.
Tourism is the sum total of a travel experience.,Tourism is the experience of people who have spent time in a particular place.
Cleaning accompanies sneezings.,Sneezes are caused by bacteria in the air.
Wallabies are unique little macropods.,Wallabies are one of the most unique animals on the planet.
Serotonin is present in nerve fibers in follicle walls surrounding oocytes.,Serotonin acts as a neurotransmitter in the follicle wall surrounding the oocyte.
Buckeyes are distant relatives to chestnuts.,Buckeyes grow on chestsnuts.
Rowans have trunks.,Rowans have trunk.
Curtains are made of materials.,Fabric is made from materials.
Economists examine east asian success.,Economists begin by examining east asians success.
Springs bring heavy rain.,Farmers rely on rainfall to survive.
Comfrey contains potentially dangerous compounds known as pyrrolizidine alkaloids.,Comfrey can cause poisonings.
Myceliums contain haploid nuclei.,Mycelium has haploids.
Aromatherapy is used as a headache reliever.,Aromatherapy is the most effective way to treat migraine headaches.
Smoothies are a type of cold drink made with an electric blender.,Smoothies are smoothies made by electric molds.
Risotto is a class of Italian rice dishes cooked in broth to a creamy consistency.,Risotto is a rich source of protein.
Flags consist of stripe stripes.,Stipes are symbols of oppression.
Capsules play a number of roles in the life of microbes.,Spore contains capsules.
Smoking affects physical fitness.,Smoking causes lung damage.
Myofibrils vary in size depending upon the number of myofilaments they contain.,Myofibilaments are about the size of a human hair.
Leeches can grow to be eight inches long.,Leeches suck blood.
Internists are specialists in internal medicine.,Internists are specialists in external medicine.
Yews are toxic to many animals but are relished by deer.,Yew is poisonous to animals.
Fibrosis is the deleterious but variable consequence of chronic inflammation.,Fibrosis is a chronic inflammation of the central nervous system.
Furnaces have boilers.,Furnaces use heat.
Tears help the body eliminate toxins caused by stress.,Crystals help heal injuries.
Manuals explain usage.,Phones have manuals.
Nearsightedness is the inability to see clearly at a distance.,Nearsightedness is the inability of the human eye to distinguish objects clearly from the naked eye.
Greenhouses help to protect crops from frost.,Greenhouses have green roofs.
Glaucoma occurs when the drainage outlets become blocked causing fluid pressure within to build.,Glaucomas have internal drainage outlets.
Bats are great to have around because they eat millions of insects.,Bats are one of the most misunderstood insects on the planet.
Childhood is a time of intensive continuous learning.,Tennis is one of the oldest martial art in the world.
Cost includes benefits.,Benefits include cost.
Spermatogenesis occurs in the a interstitial cells.,Spermatogenesis is a process of dividing the sperm into two separate cells.
Ham is located in refrigerators.,Ham is a member of the ham family.
Volcanism ranges from basic to acid in composition.,PH values range from -12 to -12.
Hikes cause sweating.,Hikes cause sweating.
Mitochondria develop by division too.,Cytoplasmic division is the division of a cell into two by the addition of mitochondria.
